,size_bytes,height,width,framespersecond,duration,i_frame,b_frame,p_frame,channel_s,frame_count,proportion_of_this_stream,stream_size,len_text,bit_rate_mode_cbr,bit_rate_mode_vbr,channel_layout_c,channel_layout_l_r,channel_positions_front_c,channel_positions_front_l_r,other_bit_rate_mode_constant,other_bit_rate_mode_variable,bitrate
587,53235197.0,720.0,1280.0,25,403.76,133,4805,5156,2,17391,0.12137,6461091,330,1,0,0,1,0,1,1,0,1054
588,32825724.0,720.0,1280.0,25,275.36,80,3976,2828,2,11861,0.13424,4406590,240,1,0,0,1,0,1,1,0,953
589,18568595.0,720.0,1280.0,25,202.48,65,2798,2199,2,8723,0.17453,3240762,53,1,0,0,1,0,1,1,0,733
590,28356850.0,720.0,1280.0,25,319.24,111,4600,3270,2,13749,0.18012999999999998,5108018,959,0,1,0,1,0,1,0,1,710
591,24562993.0,720.0,1280.0,23,227.17391304347825,80,2939,2206,2,9386,0.14197,3487196,385,0,1,0,1,0,1,0,1,901
592,27613244.0,720.0,1280.0,24,260.1666666666667,86,3321,2837,2,11205,0.15077000000000002,4163215,44,0,1,0,1,0,1,0,1,849
593,46845308.0,720.0,1280.0,23,808.3478260869565,271,9825,8496,2,33396,0.26486,12407257,868,0,1,0,1,0,1,0,1,483
594,50477833.0,720.0,1280.0,29,346.55172413793105,91,7273,2686,2,14442,0.10629,5365481,1349,0,1,0,1,0,1,0,1,1204
595,21557789.0,534.0,1280.0,23,181.0,41,1258,2864,2,7478,0.12645,2725875,29,0,1,0,1,0,1,0,1,993
596,16319996.0,720.0,1280.0,29,258.3448275862069,120,2755,4617,2,10766,0.24049,3924751,971,0,1,0,1,0,1,0,1,522
597,12639424.0,720.0,1280.0,29,251.20689655172413,129,3843,3313,2,10469,0.30777,3890042,572,0,1,0,1,0,1,0,1,415
598,64181985.0,720.0,1280.0,25,501.12,171,7546,4811,2,21582,0.12493,8018566,1989,0,1,0,1,0,1,0,1,1024
599,459185651.0,358.0,854.0,23,7240.521739130435,2509,93279,70744,2,299136,0.24203,111134789,10163,1,0,0,1,0,1,1,0,528
600,541777158.0,480.0,854.0,23,6835.0,1858,101149,54198,2,282382,0.19364,104910355,13269,1,0,0,1,0,1,1,0,661
601,133543602.0,352.0,624.0,23,2617.4347826086955,1464,0,58737,2,108137,0.22563,30131234,6801,0,1,0,1,0,1,0,1,425
602,124761920.0,352.0,624.0,23,2614.086956521739,1441,0,58683,2,107999,0.2412,30092782,8942,0,1,0,1,0,1,0,1,398
603,130598185.0,352.0,624.0,23,2615.695652173913,1434,0,58727,2,108065,0.23056,30111172,6682,0,1,0,1,0,1,0,1,416
604,199128620.0,358.0,640.0,23,3184.7391304347825,1791,0,71458,2,131574,0.18411,36661707,6538,0,1,0,1,0,1,0,1,521
605,143274865.0,358.0,640.0,23,2779.4347826086955,1552,0,62375,2,114830,0.22332,31996168,5188,0,1,0,1,0,1,0,1,429
606,152375071.0,358.0,640.0,23,2857.7391304347825,1570,0,64158,2,118065,0.2159,32897567,5434,0,1,0,1,0,1,0,1,444
607,164701394.0,358.0,640.0,23,2783.521739130435,1330,0,62691,2,114999,0.19455,32043298,6633,0,1,0,1,0,1,0,1,493
608,172326384.0,358.0,640.0,23,2869.2608695652175,1404,0,64589,2,118541,0.19167,33030199,6032,0,1,0,1,0,1,0,1,500
609,17327560.0,720.0,1280.0,23,147.65217391304347,59,1818,1519,2,6100,0.13082,2266722,93,0,1,0,1,0,1,0,1,978
610,21232492.0,376.0,854.0,29,258.20689655172407,118,3077,4293,2,10764,0.18837,3999571,198,1,0,0,1,0,1,1,0,679
611,35521515.0,1080.0,1920.0,29,218.4482758620689,83,3697,2555,2,9109,0.09528,3384521,302,1,0,0,1,0,1,1,0,1343
612,16219260.0,720.0,1280.0,25,192.88,75,2509,2238,2,8307,0.19028,3086210,246,0,1,0,1,0,1,0,1,672
613,26110439.0,720.0,1280.0,23,169.56521739130434,78,1855,1967,2,7006,0.09971,2603498,52,0,1,0,1,0,1,0,1,1284
614,21915456.0,716.0,1280.0,29,107.6896551724138,65,1665,1393,2,4488,0.0761,1667820,19,0,1,0,1,0,1,0,1,1682
615,82696245.0,1080.0,1920.0,29,239.03448275862067,73,4329,2530,2,9964,0.04476,3701818,496,1,0,0,1,0,1,1,0,2859
616,16281340.0,720.0,1280.0,23,119.47826086956522,32,1058,1658,2,4937,0.11057,1800147,46,0,1,0,1,0,1,0,1,1136
617,37624132.0,720.0,1280.0,24,295.2916666666667,217,2553,4317,2,12718,0.12323,4636297,474,0,1,0,1,0,1,0,1,1019
618,21390764.0,716.0,1280.0,29,137.0,90,2036,1847,2,5720,0.09749,2085381,37,0,1,0,1,0,1,0,1,1288
619,19680249.0,720.0,1280.0,23,143.47826086956522,45,347,2908,2,5926,0.1098,2160822,135,0,1,0,1,0,1,0,1,1144
620,12632837.0,720.0,1280.0,24,76.5,27,285,1523,2,3300,0.09525,1203326,14,1,0,0,1,0,1,1,0,1318
621,19175112.0,720.0,1280.0,23,128.8695652173913,55,0,2909,2,5324,0.10318,1978525,48,0,1,0,1,0,1,0,1,1240
622,10288761.0,720.0,1280.0,23,92.34782608695652,23,1021,1080,2,3816,0.13524,1391495,34,0,1,0,1,0,1,0,1,928
623,17322612.0,720.0,1280.0,25,216.72,85,2658,2675,2,9334,0.20019,3467760,331,0,1,0,1,0,1,0,1,639
624,23887872.0,1080.0,1920.0,29,151.55172413793102,50,2509,1836,2,6318,0.09826,2347258,99,1,0,0,1,0,1,1,0,1302
625,26931935.0,720.0,1280.0,25,264.28,83,3458,3066,2,11382,0.15700999999999998,4228632,367,0,1,0,1,0,1,0,1,815
626,16791732.0,532.0,1280.0,30,178.2,73,2904,2369,2,7675,0.16663,2798023,105,0,1,0,1,0,1,0,1,753
627,31971455.0,1080.0,1920.0,24,260.7916666666667,97,3485,2677,2,11237,0.13058,4174762,86,1,0,0,1,0,1,1,0,980
628,20859746.0,480.0,854.0,29,274.9310344827586,123,3246,4604,2,11462,0.2003,4178119,90,1,0,0,1,0,1,1,0,627
629,13714331.0,1080.0,1920.0,25,92.28,35,1162,1110,2,3977,0.10570999999999997,1449693,69,1,0,0,1,0,1,1,0,1188
630,32114692.0,1080.0,1920.0,25,144.4,63,1846,1701,2,6221,0.07061,2267674,24,1,0,0,1,0,1,1,0,1778
631,29078720.0,1080.0,1920.0,25,161.68,62,1973,2007,2,6965,0.08899,2587631,374,1,0,0,1,0,1,1,0,1438
632,21896088.0,1080.0,1920.0,25,156.08,56,2107,1739,2,6724,0.11409,2498095,135,1,0,0,1,0,1,1,0,1121
633,16314745.0,720.0,1280.0,23,99.65217391304348,29,1395,868,2,4117,0.09201,1501092,78,0,1,0,1,0,1,0,1,1365
634,45787998.0,1080.0,1920.0,29,285.0344827586207,112,4489,3665,2,11881,0.09641,4414569,130,1,0,0,1,0,1,1,0,1327
635,13023844.0,720.0,1280.0,23,133.04347826086956,54,1518,1488,2,5497,0.15686,2042969,24,0,1,0,1,0,1,0,1,816
636,8896075.0,720.0,1280.0,23,158.08695652173913,50,1930,1656,2,6532,0.27285,2427278,66,0,1,0,1,0,1,0,1,469
637,11736613.0,720.0,1280.0,23,92.34782608695652,23,1010,1091,2,3816,0.11855999999999997,1391495,27,0,1,0,1,0,1,0,1,1059
638,14158481.0,720.0,1280.0,23,165.3913043478261,65,1925,1814,2,6833,0.17933,2539002,29,0,1,0,1,0,1,0,1,713
639,14276080.0,1080.0,1920.0,25,94.8,52,1130,1188,2,4085,0.1043,1489061,288,1,0,0,1,0,1,1,0,1204
640,26139739.0,1080.0,1920.0,25,94.04,34,1060,1257,2,4052,0.05651000000000001,1477032,39,1,0,0,1,0,1,1,0,2222
641,23505821.0,1080.0,1920.0,25,149.52,77,1985,1676,2,6442,0.10182,2393327,153,1,0,0,1,0,1,1,0,1257
642,55125161.0,1080.0,1920.0,25,174.04,84,2040,2227,2,7498,0.05053,2785651,29,1,0,0,1,0,1,1,0,2532
643,17412682.0,1080.0,1920.0,25,114.56,59,1597,1208,2,4936,0.10532,1833819,134,1,0,0,1,0,1,1,0,1215
644,16933065.0,1080.0,1920.0,25,133.48,50,1517,1770,2,5751,0.1238,2096350,90,1,0,0,1,0,1,1,0,1014
645,45030495.0,1080.0,1920.0,24,284.625,155,3489,3187,2,12263,0.10118,4556038,103,1,0,0,1,0,1,1,0,1265
646,25153694.0,1080.0,1920.0,29,116.82758620689656,47,1639,1702,2,4873,0.07199,1810777,19,1,0,0,1,0,1,1,0,1778
647,28175647.0,1080.0,1920.0,29,267.86206896551727,88,4307,3373,2,11167,0.14726,4149125,757,1,0,0,1,0,1,1,0,869
648,10824975.0,1080.0,1920.0,25,59.0,19,762,694,2,2543,0.08563,926972,40,1,0,0,1,0,1,1,0,1466
649,19719388.0,1080.0,1920.0,23,154.52173913043478,31,1984,1539,2,6387,0.12033,2372893,24,1,0,0,1,0,1,1,0,1063
650,15013322.0,1080.0,1920.0,29,95.34482758620688,53,1441,1271,2,3976,0.09656,1449658,73,1,0,0,1,0,1,1,0,1300
651,17621868.0,1080.0,1920.0,23,167.7826086956522,35,2097,1727,2,6935,0.14345,2527941,124,1,0,0,1,0,1,1,0,875
652,23314917.0,1080.0,1920.0,23,210.7391304347826,46,2760,2041,2,8712,0.13882,3236675,82,1,0,0,1,0,1,1,0,922
653,34303972.0,1080.0,1920.0,29,188.55172413793102,35,3394,2039,2,7860,0.08513,2920141,520,1,0,0,1,0,1,1,0,1503
654,39874221.0,1080.0,1920.0,24,157.95833333333334,69,1906,1816,2,6808,0.06224,2481647,42,1,0,0,1,0,1,1,0,2017
655,59083772.0,1080.0,1920.0,29,277.793103448276,99,3793,4164,2,11579,0.07144,4220768,173,1,0,0,1,0,1,1,0,1758
656,23823805.0,1080.0,1920.0,25,159.6,61,1972,1957,2,6876,0.10520999999999997,2506434,29,1,0,0,1,0,1,1,0,1193
657,35549956.0,1080.0,1920.0,25,154.44,79,1714,2068,2,6654,0.06823,2425511,29,1,0,0,1,0,1,1,0,1840
658,11957812.0,1080.0,1920.0,29,167.48275862068962,47,2180,2630,2,6982,0.21284,2545073,475,1,0,0,1,0,1,1,0,590
659,24603286.0,1080.0,1920.0,25,124.36,48,1734,1327,2,5358,0.08091,1990600,98,1,0,0,1,0,1,1,0,1582
660,9298940.0,1080.0,1920.0,25,92.6,35,1241,1039,2,3990,0.15941,1482361,103,1,0,0,1,0,1,1,0,802
661,11879468.0,1080.0,1920.0,25,117.68,39,1658,1245,2,5071,0.1556,1848477,119,1,0,0,1,0,1,1,0,807
662,10808526.0,1080.0,1920.0,24,61.79166666666666,30,732,721,2,2666,0.08993999999999999,972172,14,1,0,0,1,0,1,1,0,1396
663,73043969.0,1080.0,1920.0,24,253.91666666666663,107,3801,2186,2,10941,0.05565,4064797,105,1,0,0,1,0,1,1,0,2300
664,77979261.0,1080.0,1920.0,24,268.4166666666667,127,4036,2279,2,11565,0.0551,4296620,471,1,0,0,1,0,1,1,0,2323
665,52344178.0,1080.0,1920.0,29,148.13793103448273,69,1123,3104,2,6176,0.04301,2251271,24,1,0,0,1,0,1,1,0,2920
666,41145588.0,1080.0,1920.0,23,270.0434782608696,60,3300,2851,2,11160,0.10077,4146155,44,1,0,0,1,0,1,1,0,1270
667,15380271.0,480.0,854.0,23,170.43478260869566,47,2109,1764,2,7050,0.16710999999999998,2570264,57,1,0,0,1,0,1,1,0,751
668,9697269.0,480.0,854.0,23,160.7826086956522,136,1898,1664,2,6645,0.25461,2469034,240,1,0,0,1,0,1,1,0,502
669,14084911.0,480.0,854.0,23,168.52173913043478,63,2107,1706,2,6966,0.18374,2588003,410,1,0,0,1,0,1,1,0,696
670,19959438.0,480.0,854.0,23,168.52173913043478,77,2314,1485,2,6965,0.12721,2538943,152,1,0,0,1,0,1,1,0,987
671,12200159.0,480.0,854.0,23,137.2173913043478,52,2227,877,2,5672,0.17272,2107257,353,1,0,0,1,0,1,1,0,741
672,17089565.0,480.0,854.0,23,130.8695652173913,89,1812,1109,2,5409,0.11761,2009898,351,1,0,0,1,0,1,1,0,1088
673,11199558.0,462.0,854.0,23,157.82608695652175,118,1799,1713,2,6525,0.21237,2378488,356,1,0,0,1,0,1,1,0,591
674,7446232.0,480.0,854.0,23,161.2173913043478,43,1985,1680,2,6664,0.33249,2475804,217,1,0,0,1,0,1,1,0,384
675,83360575.0,360.0,484.0,25,1453.48,857,0,35480,2,62599,0.20924,17442551,785,0,1,0,1,0,1,0,1,458
676,104532424.0,480.0,640.0,25,1741.56,586,20077,22876,2,75011,0.26157,27342955,1257,1,0,0,1,0,1,1,0,480
677,201422098.0,720.0,1280.0,29,1523.7241379310346,421,22277,21490,2,63498,0.11490999999999997,23146244,998,0,1,0,1,0,1,0,1,1092
678,79519739.0,360.0,624.0,24,1776.958333333333,993,0,41654,2,73854,0.25879,20578638,1303,0,1,0,1,0,1,0,1,370
679,38262790.0,1080.0,1440.0,29,389.2758620689655,77,6752,4460,2,16225,0.15457,5914325,61,1,0,0,1,0,1,1,0,812
680,129728262.0,480.0,640.0,29,1570.7931034482758,475,9236,35842,2,65463,0.18394,23862525,676,1,0,0,1,0,1,1,0,682
681,16265105.0,480.0,640.0,29,233.31034482758625,207,3211,3348,2,9725,0.22214,3613101,39,1,0,0,1,0,1,1,0,576
682,75598008.0,240.0,320.0,29,1733.2413793103449,930,0,49334,2,72234,0.26624000000000003,20127242,1221,0,1,0,1,0,1,0,1,360
683,114348801.0,360.0,480.0,25,1732.0,1007,0,42293,2,74594,0.18177,20785555,1800,0,1,0,1,0,1,0,1,528
684,112069463.0,480.0,600.0,25,1663.16,483,18946,22150,2,71630,0.23746,26611925,810,1,0,0,1,0,1,1,0,539
685,67394092.0,240.0,320.0,29,1562.4827586206898,828,0,44484,2,65132,0.26929000000000003,18148469,480,0,1,0,1,0,1,0,1,356
686,134977258.0,480.0,640.0,25,1628.24,635,22485,17586,2,70127,0.18938,25562643,1052,1,0,0,1,0,1,1,0,663
687,388272708.0,360.0,586.0,25,6324.12,3699,0,154404,2,272360,0.19546,75890242,6845,0,1,0,1,0,1,0,1,491
688,83918011.0,480.0,640.0,23,1550.1304347826087,455,16625,18573,2,64043,0.28353,23793215,2082,1,0,0,1,0,1,1,0,451
689,193384192.0,360.0,630.0,29,3647.172413793103,2209,0,103559,2,151989,0.21899,42350132,7557,0,1,0,1,0,1,0,1,438
690,31603577.0,240.0,320.0,25,777.0,378,0,19047,2,33472,0.29513,9327030,439,0,1,0,1,0,1,0,1,325
691,182924965.0,480.0,640.0,25,1751.04,539,19184,24053,2,75413,0.15316,28017383,5943,1,0,0,1,0,1,1,0,835
692,610322311.0,1080.0,1920.0,25,3133.6,1231,39882,37227,2,134957,0.08215,50139126,5672,1,0,0,1,0,1,1,0,1558
693,15459686.0,240.0,320.0,25,346.08,201,0,8451,2,14907,0.26868000000000003,4153678,185,0,1,0,1,0,1,0,1,357
694,148791403.0,480.0,640.0,25,1394.4,433,17151,17276,2,60054,0.14712,21890840,524,1,0,0,1,0,1,1,0,853
695,106458004.0,336.0,608.0,25,1758.4,893,0,43067,2,75730,0.19821,21101365,2825,0,1,0,1,0,1,0,1,484
696,47719513.0,480.0,640.0,30,532.7333333333332,239,7852,7891,2,22949,0.17867,8525995,2252,1,0,0,1,0,1,1,0,716
697,55571319.0,720.0,1280.0,23,435.6521739130435,236,4764,5020,2,18001,0.12034,6687718,129,1,0,0,1,0,1,1,0,1063
698,61334171.0,720.0,1280.0,25,245.2,142,2944,3044,2,10560,0.06276,3849576,423,0,1,0,1,0,1,0,1,2001
699,554021600.0,362.0,854.0,23,7838.391304347826,3132,106126,71025,2,323833,0.21716,120310201,9533,1,0,0,1,0,1,1,0,589
700,35279733.0,480.0,640.0,29,866.1379310344827,285,9334,15499,2,36097,0.37296,13158052,1986,1,0,0,1,0,1,1,0,336
701,37987744.0,480.0,640.0,29,914.7586206896553,318,11202,15008,2,38123,0.36582,13896629,1379,1,0,0,1,0,1,1,0,343
702,40794390.0,480.0,640.0,29,898.1724137931035,181,18011,7855,2,37432,0.34091,13907121,842,1,0,0,1,0,1,1,0,375
703,86264852.0,480.0,640.0,29,857.5172413793103,349,12255,12264,2,35743,0.15104,13029012,2674,1,0,0,1,0,1,1,0,831
704,55305229.0,480.0,640.0,29,558.5517241379309,228,7553,8416,2,23283,0.15346,8487102,1207,1,0,0,1,0,1,1,0,818
705,132448214.0,360.0,480.0,29,4152.6551724137935,1314,57490,61623,2,173054,0.47627,63081518,6703,1,0,0,1,0,1,1,0,263
706,108010633.0,360.0,470.0,23,2839.695652173913,976,32265,32072,2,117320,0.40354,43586641,7278,1,0,0,1,0,1,1,0,317
707,99499430.0,360.0,480.0,23,2876.086956521739,1026,31744,33380,2,118823,0.43531,43313273,4325,1,0,0,1,0,1,1,0,288
708,101468524.0,360.0,460.0,23,2892.826086956521,1023,33702,31810,2,119515,0.42935,43565521,5615,1,0,0,1,0,1,1,0,292
709,111412092.0,360.0,470.0,23,2852.304347826087,977,31400,33226,2,117840,0.38555,42954951,5689,1,0,0,1,0,1,1,0,325
710,83563170.0,360.0,472.0,23,2756.782608695652,973,31887,30546,2,113894,0.49683,41516558,6189,1,0,0,1,0,1,1,0,252
711,99590728.0,360.0,470.0,23,2852.1304347826085,1077,32810,31712,2,117833,0.43129,42952399,5681,1,0,0,1,0,1,1,0,291
712,140655882.0,336.0,448.0,29,2821.3448275862074,1619,0,80200,2,117576,0.23292,32761312,9474,0,1,0,1,0,1,0,1,412
713,123098726.0,360.0,470.0,29,2806.206896551724,1135,56460,23785,2,116944,0.35294000000000003,43446950,6673,1,0,0,1,0,1,1,0,362
714,93656169.0,360.0,470.0,23,2833.2608695652175,1028,31845,32292,2,117054,0.46433,43487817,8266,1,0,0,1,0,1,1,0,275
715,150442209.0,352.0,448.0,29,2796.896551724138,1748,0,79362,2,116560,0.21588,32478214,5802,0,1,0,1,0,1,0,1,444
716,86854608.0,360.0,460.0,29,2811.9310344827586,914,39463,41169,2,117183,0.50125,43535743,6775,1,0,0,1,0,1,1,0,255
717,149657185.0,360.0,470.0,29,2801.793103448276,1218,42499,37535,2,116766,0.28441,42563457,7584,1,0,0,1,0,1,1,0,441
718,130657515.0,360.0,470.0,29,2837.793103448276,1097,36595,44604,2,118262,0.32994,43108778,3628,1,0,0,1,0,1,1,0,380
719,141334034.0,360.0,480.0,29,2793.9655172413795,1095,41578,38351,2,116438,0.30031,42443895,5658,1,0,0,1,0,1,1,0,418
720,97704616.0,360.0,470.0,29,2812.793103448276,1003,41161,39407,2,117219,0.44572,43549117,10561,1,0,0,1,0,1,1,0,287
721,92533245.0,360.0,470.0,29,2795.0,988,40948,39119,2,116477,0.46765,43273450,7286,1,0,0,1,0,1,1,0,273
722,143029356.0,360.0,460.0,29,2806.4482758620693,1127,44407,35852,2,116958,0.29807,42633445,5644,1,0,0,1,0,1,1,0,421
723,12683976.0,1080.0,1920.0,29,116.41379310344827,49,1744,1583,2,4854,0.1395,1769376,95,1,0,0,1,0,1,1,0,900
724,5369659.0,480.0,854.0,23,169.56521739130434,41,2055,1804,2,7009,0.48494,2603978,455,1,0,0,1,0,1,1,0,263
725,5604479.0,480.0,854.0,23,115.08695652173913,26,1513,1108,2,4765,0.30992,1736940,19,1,0,0,1,0,1,1,0,405
726,11374747.0,480.0,854.0,23,156.0,36,2032,1520,2,6448,0.21061,2395603,155,1,0,0,1,0,1,1,0,607
727,1553297.0,360.0,480.0,30,31.766666666666666,30,281,642,2,1372,0.32197,500120,87,1,0,0,1,0,1,1,0,390
728,17104832.0,480.0,854.0,23,215.69565217391303,67,3066,1828,2,8920,0.19011,3251838,84,1,0,0,1,0,1,1,0,660
729,11492844.0,480.0,854.0,23,169.56521739130434,51,2055,1794,2,7009,0.2223,2554915,256,1,0,0,1,0,1,1,0,564
730,9773569.0,480.0,854.0,23,169.7826086956522,95,2233,1577,2,7017,0.26676,2607163,455,1,0,0,1,0,1,1,0,479
731,13840006.0,480.0,854.0,23,168.95652173913044,49,2043,1794,2,6990,0.1841,2547989,66,1,0,0,1,0,1,1,0,682
732,9272709.0,480.0,854.0,23,173.2173913043478,48,2048,1888,2,7159,0.28683000000000003,2659706,153,1,0,0,1,0,1,1,0,446
733,8695800.0,480.0,854.0,23,168.52173913043478,69,2164,1643,2,6966,0.29762,2588003,127,1,0,0,1,0,1,1,0,430
734,8242695.0,480.0,854.0,23,150.1304347826087,32,2004,1417,2,6205,0.27968000000000004,2305277,234,1,0,0,1,0,1,1,0,457
735,10176460.0,480.0,854.0,23,172.04347826086956,60,2226,1671,2,7110,0.25957,2641502,477,1,0,0,1,0,1,1,0,493
736,5316923.0,480.0,854.0,23,137.2173913043478,39,1667,1450,2,5672,0.39635,2107364,94,1,0,0,1,0,1,1,0,322
737,15562490.0,480.0,854.0,23,165.3913043478261,103,1867,1834,2,6835,0.16012,2491829,246,1,0,0,1,0,1,1,0,784
738,9232296.0,480.0,854.0,23,119.47826086956522,33,1319,1396,2,4939,0.19502,1800474,40,1,0,0,1,0,1,1,0,644
739,9663920.0,480.0,854.0,23,179.65217391304347,133,2201,1798,2,7425,0.28548,2758813,331,1,0,0,1,0,1,1,0,448
740,8938736.0,480.0,854.0,23,169.56521739130434,43,2217,1640,2,7009,0.28583000000000003,2554915,45,1,0,0,1,0,1,1,0,439
741,8564237.0,480.0,854.0,23,156.65217391304347,107,1905,1591,2,6474,0.28087,2405407,405,1,0,0,1,0,1,1,0,455
742,112573251.0,480.0,640.0,25,1763.04,487,21423,22166,2,75937,0.24589,27680500,4281,1,0,0,1,0,1,1,0,510
743,81995124.0,360.0,480.0,25,1482.6,869,0,36196,2,63853,0.21699,17791965,2509,0,1,0,1,0,1,0,1,442
744,116766450.0,480.0,620.0,25,1540.24,457,19135,18914,2,66335,0.20708,24180386,1902,1,0,0,1,0,1,1,0,606
745,137358879.0,480.0,626.0,25,1566.32,457,19487,19214,2,67458,0.17902,24589741,2597,1,0,0,1,0,1,1,0,701
746,116319439.0,480.0,640.0,25,1393.48,453,17498,16886,2,60015,0.18807,21876624,762,1,0,0,1,0,1,1,0,667
747,113833124.0,480.0,640.0,29,1576.1724137931037,541,15262,29906,2,65690,0.21036,23945413,1524,1,0,0,1,0,1,1,0,597
748,172264288.0,480.0,640.0,29,1815.5172413793107,594,24898,27157,2,75664,0.16011,27581275,5675,1,0,0,1,0,1,1,0,784
749,357060222.0,720.0,960.0,25,1782.32,622,26244,17692,2,76759,0.07836,27980134,1387,0,1,0,1,0,1,0,1,1602
750,231697884.0,480.0,640.0,29,3184.172413793104,832,35470,56039,2,132695,0.20876,48369885,4864,1,0,0,1,0,1,1,0,601
751,94904978.0,360.0,480.0,25,1478.16,707,0,36247,2,63662,0.18691,17738745,2562,0,1,0,1,0,1,0,1,513
752,84928909.0,480.0,640.0,25,1446.6,507,14971,20687,2,62302,0.26741,22710596,1375,1,0,0,1,0,1,1,0,469
753,524711040.0,480.0,640.0,25,5095.04,1342,66993,59041,2,219428,0.15244000000000002,79986089,5499,1,0,0,1,0,1,1,0,823
754,205596006.0,720.0,1280.0,50,1372.8,362,42250,26028,2,59124,0.10684,21965823,691,1,0,0,1,0,1,1,0,1198
755,33381036.0,336.0,448.0,25,617.32,356,0,15077,2,26588,0.22194,7408687,604,0,1,0,1,0,1,0,1,432
756,53836533.0,480.0,640.0,25,601.76,190,10866,3988,2,25941,0.17902,9637694,460,1,0,0,1,0,1,1,0,715
757,110044438.0,480.0,640.0,25,1486.88,448,18256,18468,2,64040,0.21213,23343814,1703,1,0,0,1,0,1,1,0,592
758,73975344.0,320.0,480.0,30,1484.833333333333,831,0,43714,2,63950,0.24088,17818993,1092,0,1,0,1,0,1,0,1,398
759,171192177.0,480.0,640.0,29,1542.4137931034486,430,26429,17870,2,64279,0.13687,23430934,892,1,0,0,1,0,1,1,0,917
760,86034997.0,480.0,640.0,25,1355.8,461,18767,14667,2,58393,0.25215,21694124,533,1,0,0,1,0,1,1,0,507
761,485303768.0,1080.0,1920.0,30,888.1,184,16431,10028,2,38252,0.02928,14211355,168,1,0,0,1,0,1,1,0,4371
762,204823139.0,360.0,480.0,25,3674.2,2156,0,89699,2,158237,0.21526,44091071,1791,0,1,0,1,0,1,0,1,445
763,91919988.0,480.0,634.0,25,899.04,240,15427,6809,2,38721,0.1565,14385597,538,1,0,0,1,0,1,1,0,817
764,138679888.0,480.0,616.0,25,1480.64,470,18811,17735,2,63768,0.16760999999999998,23244665,459,1,0,0,1,0,1,1,0,749
765,211711882.0,480.0,640.0,29,3809.3793103448274,1062,50005,59405,2,158749,0.27333,57867070,4791,1,0,0,1,0,1,1,0,459
766,288788799.0,360.0,484.0,29,5788.655172413794,1587,0,166284,2,241231,0.23275,67216474,11250,0,1,0,1,0,1,0,1,412
767,1296443803.0,1080.0,1920.0,25,7451.64,2077,88870,95344,2,320918,0.09196,119227222,11806,1,0,0,1,0,1,1,0,1391
768,40404095.0,480.0,640.0,25,596.0,185,3856,10859,2,25670,0.23159,9357209,580,1,0,0,1,0,1,1,0,542
769,231048022.0,1080.0,1920.0,25,4892.32,956,76442,44910,2,210697,0.33241,76803349,1452,1,0,0,1,0,1,1,0,377
770,1235417542.0,1080.0,1920.0,25,5396.2,2103,76249,56553,2,232397,0.06989,86339975,9084,1,0,0,1,0,1,1,0,1831
771,117792165.0,480.0,640.0,25,1766.48,485,21460,22217,2,76078,0.23543000000000006,27731897,6976,1,0,0,1,0,1,1,0,533
772,244164167.0,240.0,328.0,25,5625.76,1891,0,138753,2,242287,0.2765,67510717,4180,0,1,0,1,0,1,0,1,347
773,1119872196.0,1080.0,1920.0,23,6083.08695652174,1968,74978,62965,2,251315,0.08337,93368366,10884,1,0,0,1,0,1,1,0,1535
774,905449235.0,1080.0,1440.0,24,6406.041666666668,2051,83011,68683,2,275888,0.1132,102497709,13157,1,0,0,1,0,1,1,0,1130
775,59530152.0,480.0,648.0,25,652.4,282,432,15596,2,28098,0.17205,10242262,1124,1,0,0,1,0,1,1,0,729
776,275039248.0,236.0,426.0,24,6040.125,1589,0,143374,2,251071,0.25436,69958286,6390,0,1,0,1,0,1,0,1,377
777,65682582.0,360.0,480.0,24,1552.708333333333,533,27736,8996,1,64534,0.20533,13486288,1740,0,1,1,0,1,0,0,1,350
778,11748809.0,240.0,320.0,29,288.1379310344828,154,0,8202,1,12034,0.21405,2514860,285,0,1,1,0,1,0,0,1,336
779,208814683.0,720.0,1280.0,29,1471.448275862069,428,31966,10278,2,61319,0.1091,22781751,1988,0,1,0,1,0,1,0,1,1173
780,558892685.0,720.0,1280.0,25,5433.2,1592,30373,103865,2,233989,0.15554,86931423,11002,0,1,0,1,0,1,0,1,822
781,570910005.0,720.0,1280.0,25,5490.36,1674,30373,105212,2,236451,0.15387,87846103,13173,0,1,0,1,0,1,0,1,831
782,56183696.0,480.0,854.0,10,1533.8,192,0,15146,2,66058,0.42858,24079414,1066,1,0,0,1,0,1,1,0,293
783,152886053.0,480.0,622.0,25,1747.28,557,22395,20730,2,75255,0.17943,27431897,1310,1,0,0,1,0,1,1,0,699
784,55558082.0,480.0,642.0,25,576.4,243,8720,5447,2,24827,0.16289,9049920,613,1,0,0,1,0,1,1,0,770
785,96066997.0,1080.0,1920.0,25,291.28,172,3753,3357,2,12547,0.04852,4661467,230,1,0,0,1,0,1,1,0,2637
786,16274046.0,480.0,854.0,23,283.69565217391306,83,3480,2962,2,11723,0.26258000000000004,4273259,321,1,0,0,1,0,1,1,0,478
787,12332318.0,480.0,854.0,23,270.91304347826093,99,3774,2358,2,11195,0.33726,4159158,493,1,0,0,1,0,1,1,0,379
788,89826094.0,696.0,1280.0,23,563.3913043478261,297,6493,6168,2,23278,0.09628,8648342,488,1,0,0,1,0,1,1,0,1329
